address,area,contacts,detail_url,id,price,title
万里晶品苑 2室2厅 90.96平,万里晶品苑,张敏,https://sh.esf.fang.com/chushou/3_427825833.htm,11274,686万, 万里晶品苑 2室2厅 90.96平
一梯三户可改双南适合老人居住+一房双天井精装修拎包直接入住,昆仑花苑,邱金富,https://sh.esf.fang.com/chushou/3_426032999.htm,11275,253万, 一梯三户可改双南适合老人居住+一房双天井精装修拎包直接入住
ZF限价房源 新出临河独栋花园800平8米挑空厅近万达,湖山在望花园,徐鹏,https://sh.esf.fang.com/chushou/10_419283804.htm,11276,3180万, ZF限价房源 新出临河独栋花园800平8米挑空厅近万达
业主+急降百万售出+送车位+送储藏室+送家具家电+观景房,楼园小区,钟静,https://sh.esf.fang.com/chushou/3_423730830.htm,11277,375万, 业主+急降百万售出+送车位+送储藏室+送家具家电+观景房
诚意出售三房南北通透 0税 低总价 近14线 全明户型 随看,阳光威尼斯,邱金富,https://sh.esf.fang.com/chushou/3_425957300.htm,11278,530万, 诚意出售三房南北通透 0税 低总价 近14线 全明户型 随看
禹州府新上三房南北通透飞机户型全明户型诚意出售好看房,禹洲府,吴宗孔,https://sh.esf.fang.com/chushou/3_427867454.htm,11279,436万, 禹州府新上三房南北通透飞机户型全明户型诚意出售好看房
春申 新装大三房)证满五年附带地下停车位电梯中区,上海春城,王建鹏,https://sh.esf.fang.com/chushou/3_425855370.htm,11280,735万, 春申 新装大三房)证满五年附带地下停车位电梯中区
绿地金卫新家园西区 93平2居 南北向简装修,绿地金卫新家园西区,赵望,https://sh.esf.fang.com/chushou/3_426640877.htm,11281,108万, 绿地金卫新家园西区 93平2居 南北向简装修
陕西南路888低总价全南2房位育市二高区景观带车位诚售,汇景苑,张福清,https://sh.esf.fang.com/chushou/3_427631176.htm,11282,988万, 陕西南路888低总价全南2房位育市二高区景观带车位诚售
品质小区 别墅混搭 婚房装修 带车位 价格可刀 满五看房随时,桂花园青浦,饶培刚,https://sh.esf.fang.com/chushou/3_427762253.htm,11283,230万, 品质小区 别墅混搭 婚房装修 带车位 价格可刀 满五看房随时
小户型小区中心位置精装好房卫生间全明近地铁,大华锦绣华城第16街区,陈招盆,https://sh.esf.fang.com/chushou/3_427664893.htm,11284,730万, 小户型小区中心位置精装好房卫生间全明近地铁
低于市场价30万 急售 电梯房 赠送全屋60万精装 拎包入住,梅陇四村,景彩玲,https://sh.esf.fang.com/chushou/3_426689156.htm,11285,305万, 低于市场价30万 急售 电梯房 赠送全屋60万精装 拎包入住
秋月朗庭 花园洋房 近宝龙广场 近地铁 满五诚售 看房方便,秋月朗庭,曹红军,https://sh.esf.fang.com/chushou/3_427720993.htm,11286,420万, 秋月朗庭 花园洋房 近宝龙广场 近地铁 满五诚售 看房方便
原始毛坯2房 景观楼层 随时看房,汇港苑,李耀东,https://sh.esf.fang.com/chushou/3_421333407.htm,11287,135万, 原始毛坯2房 景观楼层 随时看房
徐汇区华东理工凌云新村1室0厅,凌云新村,景彩玲,https://sh.esf.fang.com/chushou/3_425949403.htm,11288,199万, 徐汇区华东理工凌云新村1室0厅
普陀区真光真光二街坊1室1厅,真光新村第二小区,邱金富,https://sh.esf.fang.com/chushou/3_425988294.htm,11289,220万, 普陀区真光真光二街坊1室1厅
莲浦 (东区公寓住宅) 带电梯 医疗配套成熟 环境好,莲浦府邸,张远发,https://sh.esf.fang.com/chushou/3_427860119.htm,11290,938万, 莲浦 (东区公寓住宅) 带电梯 医疗配套成熟 环境好
大花园让人眼前一亮 温馨的一居室 近华理 业主把价格降下去,梅陇三村,景彩玲,https://sh.esf.fang.com/chushou/3_426688425.htm,11291,185万, 大花园让人眼前一亮 温馨的一居室 近华理 业主把价格降下去
主卧朝南小区中心位置南北通透,宝地东花园,乔俊男,https://sh.esf.fang.com/chushou/3_427690978.htm,11292,1440万, 主卧朝南小区中心位置南北通透
徐汇区华东理工凌云新村2室1厅,凌云新村,景彩玲,https://sh.esf.fang.com/chushou/3_425914121.htm,11293,310万, 徐汇区华东理工凌云新村2室1厅
万科物业次新房新都东区中心位置赠送产权车位接受置换!,新都名园,李可飞,https://sh.esf.fang.com/chushou/3_427189005.htm,11294,620万, 万科物业次新房新都东区中心位置赠送产权车位接受置换!
捡漏大一房!带固定车位!精装全送!业主降价急卖!看房随时!,金牛苑,罗志凡,https://sh.esf.fang.com/chushou/3_426357662.htm,11295,305万, 捡漏大一房!带固定车位!精装全送!业主降价急卖!看房随时!
南码头 · 临沂七村 · 1室 · 1厅,临沂七村,刘人龙,https://sh.esf.fang.com/chushou/3_427863423.htm,11296,248万, 南码头 · 临沂七村 · 1室 · 1厅
闵行科创公园为邻万达旁次新房精装修人车分流满五急售,禹洲府,吴宗孔,https://sh.esf.fang.com/chushou/3_427494652.htm,11297,458万, 闵行科创公园为邻万达旁次新房精装修人车分流满五急售
佳兆业城市广场(四期) 3室2厅 98.04平,佳兆业城市广场,彭红民,https://sh.esf.fang.com/chushou/3_427866550.htm,11298,290万, 佳兆业城市广场(四期) 3室2厅 98.04平
又降33万地铁口双南三楼哪里还有房东处理资产时间好谈,大金更小区,邓燕娜,https://sh.esf.fang.com/chushou/3_427080926.htm,11299,288万, 又降33万地铁口双南三楼哪里还有房东处理资产时间好谈
给你带来惊喜 自带14号-线真光站 高陵菜场中环百联,真光新村第二小区,邱金富,https://sh.esf.fang.com/chushou/3_425988356.htm,11300,200万, 给你带来惊喜 自带14号-线真光站 高陵菜场中环百联
奉贤南桥 育秀学堂 育秀八区 两室两厅 新装修 随时可以看房,育秀八区,曹红军,https://sh.esf.fang.com/chushou/3_427712052.htm,11301,170万, 奉贤南桥 育秀学堂 育秀八区 两室两厅 新装修 随时可以看房
新出笋盘;世界外国语旁好楼层精装修,花苑村梅花园,沈笑,https://sh.esf.fang.com/chushou/3_427662357.htm,11302,358万, 新出笋盘;世界外国语旁好楼层精装修
金耀虹桥15号线2号线精装修小支出 拎包入住,新风小区,邓燕娜,https://sh.esf.fang.com/chushou/3_427080880.htm,11303,198.8万, 金耀虹桥15号线2号线精装修小支出 拎包入住
茂盛花苑 2室1厅 67.07平,茂盛花苑,张远发,https://sh.esf.fang.com/chushou/3_427831443.htm,11304,280万, 茂盛花苑 2室1厅 67.07平
已买急售 总价低 赠送花园 采光无遮挡 看房随时有钥匙还能谈,康乐小区(徐汇),周文辉,https://sh.esf.fang.com/chushou/3_427556883.htm,11305,198万, 已买急售 总价低 赠送花园 采光无遮挡 看房随时有钥匙还能谈
房东置换新房 诚意出售 全明户型装修好 双阳台 带产权车位,西郊半岛名苑,黄小燕,https://sh.esf.fang.com/chushou/3_427770207.htm,11306,299万, 房东置换新房 诚意出售 全明户型装修好 双阳台 带产权车位
低总价双南全明两房 小区靠河位置 采光好 无遮挡 诚意出售,华东花苑,宋传雨,https://sh.esf.fang.com/chushou/3_426901638.htm,11307,410万, 低总价双南全明两房 小区靠河位置 采光好 无遮挡 诚意出售
必卖丨中科院福利分房丨业主诚意出售丨复式两房丨一梯两户丨全明,中科新苑,侯瑞,https://sh.esf.fang.com/chushou/3_427753736.htm,11308,465万, 必卖丨中科院福利分房丨业主诚意出售丨复式两房丨一梯两户丨全明
主卧朝南小区中心位置厨卫朝北小区景观位置,大宁瑞仕花园,苏亚娟,https://sh.esf.fang.com/chushou/3_427309340.htm,11309,1200万, 主卧朝南小区中心位置厨卫朝北小区景观位置
莫里斯花源 132.96平4居 南向毛坯 随时签约,莫里斯花源,刘帅,https://sh.esf.fang.com/chushou/3_427402403.htm,11310,450万, 莫里斯花源 132.96平4居 南向毛坯 随时签约
新上实地核验|满五 !精装毛坯自选!70年产权!看房随时!,裕鸿佳苑第八社区安寿新村,陆金,https://sh.esf.fang.com/chushou/3_426221198.htm,11311,150万, 新上实地核验|满五 !精装毛坯自选!70年产权!看房随时!
6号轨交旁200m电梯中层两房精装修一年半南北通透。,鹏欣绿苑,黄应江,https://sh.esf.fang.com/chushou/3_425746144.htm,11312,600万, 6号轨交旁200m电梯中层两房精装修一年半南北通透。
百万级别豪装带车位+低市价挥泪急售+不靠马路+看中价格可以谈,幽澜苑,钟静,https://sh.esf.fang.com/chushou/3_423718047.htm,11313,928万, 百万级别豪装带车位+低市价挥泪急售+不靠马路+看中价格可以谈
御翠园 390平7居 南向豪华装修,御翠园,齐祥,https://sh.esf.fang.com/chushou/10_426983796.htm,11314,8800万, 御翠园 390平7居 南向豪华装修
明日星城二期 124.72平3居 南向简装修 随时签约,明日星城二期,薛肖克,https://sh.esf.fang.com/chushou/3_427846942.htm,11315,1250万, 明日星城二期 124.72平3居 南向简装修 随时签约
新上大两房开发商精装修有中央空调宝龙商圈近地铁!!!,源昌幸福里,饶培刚,https://sh.esf.fang.com/chushou/3_427781708.htm,11316,300万, 新上大两房开发商精装修有中央空调宝龙商圈近地铁!!!
闸园新村北区 购物方便 南北通透 中间楼层采光好 临地铁,闸园新村,李艳萍,https://sh.esf.fang.com/chushou/3_427766958.htm,11317,168万, 闸园新村北区 购物方便 南北通透 中间楼层采光好 临地铁
21年次新板房小区人车分流刷卡入户24h保安巡逻,徐汇天悦,郑秋生,https://sh.esf.fang.com/chushou/3_427468749.htm,11318,1050万, 21年次新板房小区人车分流刷卡入户24h保安巡逻
新挂牌业主有固定车位接受置换近3号线看房方便可议价,凉城一村,张武平,https://sh.esf.fang.com/chushou/3_427641126.htm,11319,280万, 新挂牌业主有固定车位接受置换近3号线看房方便可议价
闵行区静安新城大上海国际花园莱茵园2室2厅,大上海国际花园,陈弟鹏,https://sh.esf.fang.com/chushou/3_427834657.htm,11320,680万, 闵行区静安新城大上海国际花园莱茵园2室2厅
象屿品城大2居有车位落地窗送地下室经典户型,象屿品城,方春峰,https://sh.esf.fang.com/chushou/3_427110060.htm,11321,300万, 象屿品城大2居有车位落地窗送地下室经典户型
捡大漏!就卖小区 !20万装修不要了7K月租金也不要了,仙逸小区,邓燕娜,https://sh.esf.fang.com/chushou/3_427080711.htm,11322,212万, 捡大漏!就卖小区 !20万装修不要了7K月租金也不要了
次新商品小区 带私家花园 观澜川中 环境贼好,贝越水岸名邸,郭丽丽,https://sh.esf.fang.com/chushou/3_427516333.htm,11323,550万, 次新商品小区 带私家花园 观澜川中 环境贼好
急! 康桥地铁站400米 中间楼层 看房随时 送储藏室车位,周康二村,王俊,https://sh.esf.fang.com/chushou/3_427474772.htm,11324,360万, 急! 康桥地铁站400米 中间楼层 看房随时 送储藏室车位
带花园 业主置换电梯房 降.价40万出售 接受置换 带车位,杜鹃园,彭伟信,https://sh.esf.fang.com/chushou/3_427862645.htm,11325,370万, 带花园 业主置换电梯房 降.价40万出售 接受置换 带车位
无敌!直降百w还送车位!30w精装拎包入住!人车分流!有钥匙,尚汇豪庭,杨崇福,https://sh.esf.fang.com/chushou/3_427710052.htm,11326,2065万, 无敌!直降百w还送车位!30w精装拎包入住!人车分流!有钥匙
低密度小区 花园洋房 有固定停车位 接受动迁客户 双轨出行,科华公寓,张博,https://sh.esf.fang.com/chushou/3_427366957.htm,11327,880万, 低密度小区 花园洋房 有固定停车位 接受动迁客户 双轨出行
高区70年住宅产权有车位拎包入住边套全明两房,山水国际,张同庆,https://sh.esf.fang.com/chushou/3_427364212.htm,11328,980万, 高区70年住宅产权有车位拎包入住边套全明两房
同盛嘉园满五年 精装两室两厅 业主降价急售,同盛嘉园,王俊轻,https://sh.esf.fang.com/chushou/3_427493958.htm,11329,350万, 同盛嘉园满五年 精装两室两厅 业主降价急售
必卖丨中科院福利分房丨业主诚意出售丨复式两房丨一梯两户丨全明,中科新苑,肖瑶,https://sh.esf.fang.com/chushou/3_427816684.htm,11330,465万, 必卖丨中科院福利分房丨业主诚意出售丨复式两房丨一梯两户丨全明
新上笋盘丨降价急售丨板式户型丨连体阳台丨固定车位丨看房随时,乾骏大厦,张晓红,https://sh.esf.fang.com/chushou/3_427770194.htm,11331,850万, 新上笋盘丨降价急售丨板式户型丨连体阳台丨固定车位丨看房随时
交小特殊户型3房一梯一户电梯已按业主置换急售,南宜花苑,陆三勤,https://sh.esf.fang.com/chushou/3_426864631.htm,11332,950万, 交小特殊户型3房一梯一户电梯已按业主置换急售
禄德华苑 房型正气 楼层好 南北通 配套设施齐全 交通便利,禄德华苑,王俊轻,https://sh.esf.fang.com/chushou/3_427506994.htm,11333,430万, 禄德华苑 房型正气 楼层好 南北通 配套设施齐全 交通便利
江桥标杆小区豪宅one价格难以想象的价格私聊 飞飞实勘,龙湖天璞雅筑,张新阅,https://sh.esf.fang.com/chushou/3_427722669.htm,11334,770万, 江桥标杆小区豪宅one价格难以想象的价格私聊 飞飞实勘
徐汇滨江板块低总价一房一厅1楼送大院子满五税少带车位,龙南七村,张祥春,https://sh.esf.fang.com/chushou/3_427589090.htm,11335,250万, 徐汇滨江板块低总价一房一厅1楼送大院子满五税少带车位
此房满五年俯瞰白沙公园诚心卖欢迎来电咨询,万业紫辰苑,支师,https://sh.esf.fang.com/chushou/3_427750904.htm,11336,268万, 此房满五年俯瞰白沙公园诚心卖欢迎来电咨询
业主花式降价急售一梯两户南北三房!有固定车位!,虹仙小区,邓燕娜,https://sh.esf.fang.com/chushou/3_427836297.htm,11337,450万, 业主花式降价急售一梯两户南北三房!有固定车位!
(保真在售)2018年次新豪宅小区 公园道壹号二期 全南2房,徐汇公园道壹号,郑秋生,https://sh.esf.fang.com/chushou/3_427867258.htm,11338,1258万, (保真在售)2018年次新豪宅小区 公园道壹号二期 全南2房
安亭新镇波恩风情 顶楼复式4居 南向精装修 方便看房,安亭新镇波恩风情,牛进,https://sh.esf.fang.com/chushou/3_427838670.htm,11339,600万, 安亭新镇波恩风情 顶楼复式4居 南向精装修 方便看房
小区老关我里面什么事啊 精致生活是一种态度 小区少见大户型,钦州公寓,陈东瑶,https://sh.esf.fang.com/chushou/3_425015905.htm,11340,380万, 小区老关我里面什么事啊 精致生活是一种态度 小区少见大户型
万科品质天花板全人车分流小区赠露台带产权车位好房诚售,万科朗润园,李可飞,https://sh.esf.fang.com/chushou/3_427646006.htm,11341,598万, 万科品质天花板全人车分流小区赠露台带产权车位好房诚售
复地香栀花园0室精装修,复地香栀花园,范忠良,https://sh.esf.fang.com/chushou/10_427540738.htm,11342,1780万, 复地香栀花园0室精装修
急售!景城三期精装三房二卫巴厘岛景观位置公司另有多套,春申景城MIDTOWN,黄嘉鹏,https://sh.esf.fang.com/chushou/3_427815167.htm,11343,1140万, 急售!景城三期精装三房二卫巴厘岛景观位置公司另有多套
江宁 · 海防村 · 1室 · 0厅,海防村,闫媛媛,https://sh.esf.fang.com/chushou/3_427519868.htm,11344,620万, 江宁 · 海防村 · 1室 · 0厅
新上!一楼带60平大花园 可议 南北通透 周边商圈成熟,万科城市花园,李可飞,https://sh.esf.fang.com/chushou/3_426186583.htm,11345,358万, 新上!一楼带60平大花园 可议 南北通透 周边商圈成熟
绿地老街霸气大三房双阳台南北通透特别敞亮。,绿地南桥新苑,曹红军,https://sh.esf.fang.com/chushou/3_427705477.htm,11346,353万, 绿地老街霸气大三房双阳台南北通透特别敞亮。
没水份时尚住宅 靓丽舒适!畅购房源!,华滨家园,李岩,https://sh.esf.fang.com/chushou/3_427589690.htm,11347,560万, 没水份时尚住宅 靓丽舒适!畅购房源!
虹桥御墅 488平5居 南向毛坯,虹桥御墅,许永,https://sh.esf.fang.com/chushou/10_415541745.htm,11348,3581万, 虹桥御墅 488平5居 南向毛坯
次新小区 高区景观 大三房两卫 人车分流 首付完就可以交房,海韵茗庭,杨世雄,https://sh.esf.fang.com/chushou/3_425959237.htm,11349,820万, 次新小区 高区景观 大三房两卫 人车分流 首付完就可以交房
急售 一梯两户南北通透 价格可谈 随时看房 拎包入住,连波路228弄小区,孔祥强,https://sh.esf.fang.com/chushou/3_427769457.htm,11350,306万, 急售 一梯两户南北通透 价格可谈 随时看房 拎包入住
急售 带固定车位 精装好房 临地铁 车位充足 商业配套成熟,绿地清猗园,林婉晴,https://sh.esf.fang.com/chushou/3_427623068.htm,11351,390万, 急售 带固定车位 精装好房 临地铁 车位充足 商业配套成熟
新上笋盘!可改两卫!一体两户版式南北通!三房急佳选择!,樟树缘公寓,朱晓妹,https://sh.esf.fang.com/chushou/3_427792992.htm,11352,648万, 新上笋盘!可改两卫!一体两户版式南北通!三房急佳选择!
(官方验真) 精装修 景观房 同济學区 安亭新镇赋苑 急售急,安亭新镇赋苑,殷朝喜,https://sh.esf.fang.com/chushou/3_427700951.htm,11353,375万, (官方验真) 精装修 景观房 同济學区 安亭新镇赋苑 急售急
主卧朝南小区中心位置得房率高房型正气,盛桥三村,李进良,https://sh.esf.fang.com/chushou/3_421812739.htm,11354,155万, 主卧朝南小区中心位置得房率高房型正气
晋元两房11号15号20号线三轨交汇处带产权车位。,大华愉景华庭,李林,https://sh.esf.fang.com/chushou/3_427854606.htm,11355,600万, 晋元两房11号15号20号线三轨交汇处带产权车位。
处理房产接受置换送30万精装修加15平米院子可拎包入住,田林十三村,张富超,https://sh.esf.fang.com/chushou/3_427568568.htm,11356,299万, 处理房产接受置换送30万精装修加15平米院子可拎包入住
七宝 交通便利 超低密度 南向采光好 双卫生间 购物方便,万科城市花园,刘瑞沛,https://sh.esf.fang.com/chushou/3_427595881.htm,11357,530万, 七宝 交通便利 超低密度 南向采光好 双卫生间 购物方便
田林八村 双南老干部分房 小区绿化率高环境好人文素质高,田林八村,孟雨乐,https://sh.esf.fang.com/chushou/3_427749217.htm,11358,270万, 田林八村 双南老干部分房 小区绿化率高环境好人文素质高
月底必卖 位置好 电梯高层 接受半年置换 诚售,星河景苑,刘自军,https://sh.esf.fang.com/chushou/3_427829351.htm,11359,330万, 月底必卖 位置好 电梯高层 接受半年置换 诚售
力荐主推精装修南北2房厅有窗好房转瞬即逝该下手房啦,真光新村第八小区,邱金富,https://sh.esf.fang.com/chushou/3_425952510.htm,11360,280万, 力荐主推精装修南北2房厅有窗好房转瞬即逝该下手房啦
金杨新村四街坊经典开间精装修经典户型随时看房,金杨新村四街坊,李红蕾,https://sh.esf.fang.com/chushou/3_427413213.htm,11361,300万, 金杨新村四街坊经典开间精装修经典户型随时看房
新上实地核验|满五 !精装毛坯自选!70年产权!看房随时!,裕鸿佳苑第八社区安寿新村,陆金,https://sh.esf.fang.com/chushou/3_426221198.htm,11362,150万, 新上实地核验|满五 !精装毛坯自选!70年产权!看房随时!
闵行区古美罗阳欧风花都3室2厅 看房随时有钥匙,欧风花都,华勇,https://sh.esf.fang.com/chushou/3_427835517.htm,11363,800万, 闵行区古美罗阳欧风花都3室2厅 看房随时有钥匙
(英庭新出5个老虎窗)(不靠高架)(位置安静)(南北双花园),英庭名墅,许永,https://sh.esf.fang.com/chushou/10_417582742.htm,11364,2600万, (英庭新出5个老虎窗)(不靠高架)(位置安静)(南北双花园)
凌云新村 1室1厅1卫 精装修 188万元 40.5平米,凌云新村,景彩玲,https://sh.esf.fang.com/chushou/3_427778736.htm,11365,188万, 凌云新村 1室1厅1卫 精装修 188万元 40.5平米
主卧朝南电梯房近商圈带家具家电居家装修,白玉兰家园,汤文辉,https://sh.esf.fang.com/chushou/3_426963430.htm,11366,1690万, 主卧朝南电梯房近商圈带家具家电居家装修
zf控价房源 花园小区居住305.49平圣特丽墅,圣特丽墅,徐鹏,https://sh.esf.fang.com/chushou/10_419111936.htm,11367,1580万, zf控价房源 花园小区居住305.49平圣特丽墅
7楼带电梯洋房 2015年品质小区稀少两房 豪华装修带车位,上和园,包佳佳,https://sh.esf.fang.com/chushou/3_427845198.htm,11368,900万, 7楼带电梯洋房 2015年品质小区稀少两房 豪华装修带车位
精装两房丨适合刚需丨保养好丨业主急售丨看中价可谈,康强坊,郭鹏,https://sh.esf.fang.com/chushou/3_427627482.htm,11369,405万, 精装两房丨适合刚需丨保养好丨业主急售丨看中价可谈
新上业主急售 有车位 税各付 全新精装修 高区朝南有钥匙看房,嘉汇广场,肖瑶,https://sh.esf.fang.com/chushou/3_427822626.htm,11370,790万, 新上业主急售 有车位 税各付 全新精装修 高区朝南有钥匙看房
(带防空洞)一楼双南双院子精装修这样的房子你爱了吗,高华小区,杨秀安,https://sh.esf.fang.com/chushou/3_427827682.htm,11371,165万, (带防空洞)一楼双南双院子精装修这样的房子你爱了吗
满五税少东边套送车位 房源真实 奉城Z高档小区精装三房,佳源名人公馆,张有娟,https://sh.esf.fang.com/chushou/3_421299334.htm,11372,245万, 满五税少东边套送车位 房源真实 奉城Z高档小区精装三房
徐汇次新房!15年竣工全新精装修带产权车位 近人民六院,徐汇世家花园,刘广,https://sh.esf.fang.com/chushou/3_427606990.htm,11373,787万, 徐汇次新房!15年竣工全新精装修带产权车位 近人民六院
中星红庐zf控价房源 真正4000万可售的 花园3亩地,中星红庐,徐鹏,https://sh.esf.fang.com/chushou/10_419813439.htm,11374,4780万, 中星红庐zf控价房源 真正4000万可售的 花园3亩地
新装修(送中央空调全屋地暖)出租租金5k看中可大谈急,光华园,景彩玲,https://sh.esf.fang.com/chushou/3_425336642.htm,11375,310万, 新装修(送中央空调全屋地暖)出租租金5k看中可大谈急
惠明苑 2室2厅 106.73平,惠明苑,张远发,https://sh.esf.fang.com/chushou/3_427850081.htm,11376,535万, 惠明苑 2室2厅 106.73平
月河新上笋盘带产权车位装修全屋定制南北通透沿河景观!,漕河景苑,杨崇福,https://sh.esf.fang.com/chushou/3_426980466.htm,11377,1360万, 月河新上笋盘带产权车位装修全屋定制南北通透沿河景观!
房中吕布!长寿路地铁口视野采光好业主诚意出售!,长寿新村,樊永江,https://sh.esf.fang.com/chushou/3_427857913.htm,11378,426万, 房中吕布!长寿路地铁口视野采光好业主诚意出售!
9号线桂林路口神房送30平大院子中科院福利分房无税费,田林十村,刘锦鸿,https://sh.esf.fang.com/chushou/3_427436921.htm,11379,399万, 9号线桂林路口神房送30平大院子中科院福利分房无税费
(带地暖) 全新装修 3室2厅 户型正气全明采光好,大华水岸蓝桥,曹倚铭,https://sh.esf.fang.com/chushou/3_427598276.htm,11380,760万, (带地暖) 全新装修 3室2厅 户型正气全明采光好
百万级别豪装带车位+低市价挥泪急售+不靠马路+看中价格可以谈,紫荆园,钟静,https://sh.esf.fang.com/chushou/3_424567249.htm,11381,688万, 百万级别豪装带车位+低市价挥泪急售+不靠马路+看中价格可以谈
新上!中间楼层近地铁不靠路住家安静南北通透,绿地南桥新苑,颜英,https://sh.esf.fang.com/chushou/3_427623046.htm,11382,333万, 新上!中间楼层近地铁不靠路住家安静南北通透
特价房:源昌幸福里实地双重验证真.实房.源 支持假一赔十,源昌幸福里,饶培刚,https://sh.esf.fang.com/chushou/3_427616118.htm,11383,300万, 特价房:源昌幸福里实地双重验证真.实房.源 支持假一赔十
融创外滩壹号院 292平4居 南北向豪华装修,融创外滩壹号院,齐祥,https://sh.esf.fang.com/chushou/3_427780160.htm,11384,3788万, 融创外滩壹号院 292平4居 南北向豪华装修
地铁房!降价急售!飞机户型满五!精装中间楼层!诚心出售价格好,东方城市豪庭,丁伟,https://sh.esf.fang.com/chushou/3_418349512.htm,11385,270万, 地铁房!降价急售!飞机户型满五!精装中间楼层!诚心出售价格好
新出优质板式三房 南北通全明格局 采光好 视野无遮挡,衡园,程跃进,https://sh.esf.fang.com/chushou/3_424670604.htm,11386,1280万, 新出优质板式三房 南北通全明格局 采光好 视野无遮挡
新上计时销售全南一房价格低业主置换只求一卖钥匙看房,春申复地城一期,钱晨,https://sh.esf.fang.com/chushou/3_424759830.htm,11387,370万, 新上计时销售全南一房价格低业主置换只求一卖钥匙看房
唐镇 · 唐人苑 · 3室 · 2厅,唐人苑,宋天才,https://sh.esf.fang.com/chushou/3_427744668.htm,11388,490万, 唐镇 · 唐人苑 · 3室 · 2厅
3号线大柏树地铁口婚房装修一房一厅一梯两户南北通风!,东方公寓,张武平,https://sh.esf.fang.com/chushou/3_427676182.htm,11389,220万, 3号线大柏树地铁口婚房装修一房一厅一梯两户南北通风!
五年出一套 高楼层户型好 业主打新降价急售 带地面产权车库,宏润国际花园,张博,https://sh.esf.fang.com/chushou/3_420501229.htm,11390,1380万, 五年出一套 高楼层户型好 业主打新降价急售 带地面产权车库
定好房了 房东急哭 赠送大院子 价格还可以谈 诚心出售,梅陇五村,李宇飞,https://sh.esf.fang.com/chushou/3_427734572.htm,11391,300万, 定好房了 房东急哭 赠送大院子 价格还可以谈 诚心出售
东方 东门 满五 新装修 家具全送 楼层视野好,城东新村,饶培刚,https://sh.esf.fang.com/chushou/3_427768501.htm,11392,160万, 东方 东门 满五 新装修 家具全送 楼层视野好
高行 · 幸福小镇-公寓 · 1室 · 2厅,幸福小镇,汪超,https://sh.esf.fang.com/chushou/3_427765986.htm,11393,280万, 高行 · 幸福小镇-公寓 · 1室 · 2厅
精装大两房厅带大阳台全天采光日照充足。,阳光威尼斯,王艳,https://sh.esf.fang.com/chushou/3_427842120.htm,11394,435万, 精装大两房厅带大阳台全天采光日照充足。
s房东退休着急回老家生活清资产 价格好谈 看房随时,师大新村,李万里,https://sh.esf.fang.com/chushou/3_426971080.htm,11395,395万, s房东退休着急回老家生活清资产 价格好谈 看房随时
小区C位 南北通两房 全新装修 紧邻轻轨1523 交通便利,梅陇十一村,李宇飞,https://sh.esf.fang.com/chushou/3_427734551.htm,11396,285万, 小区C位 南北通两房 全新装修 紧邻轻轨1523 交通便利
安盛景园 300平5居 南向精装修,安盛景园,许永,https://sh.esf.fang.com/chushou/10_416623712.htm,11397,2500万, 安盛景园 300平5居 南向精装修
精装修3年不到!板式南北通二房二厅商品房小区近DT.,嘉德坊,邱金富,https://sh.esf.fang.com/chushou/3_425954696.htm,11398,400万, 精装修3年不到!板式南北通二房二厅商品房小区近DT.
徐汇中环内+次新房+近地铁+精装修+业主诚意出售,华悦家园,沈笑,https://sh.esf.fang.com/chushou/3_427663470.htm,11399,770万, 徐汇中环内+次新房+近地铁+精装修+业主诚意出售
崇明专做养!老10年!楼层自选!精装毛坯都有!有钥匙!随时看,裕鸿佳苑第八社区安寿新村,陆金,https://sh.esf.fang.com/chushou/3_426220891.htm,11400,118万, 崇明专做养!老10年!楼层自选!精装毛坯都有!有钥匙!随时看
精装中间楼层2房带15500租约 书包额度未用 可议价,静安晶华园,闫媛媛,https://sh.esf.fang.com/chushou/3_427351324.htm,11401,1428万, 精装中间楼层2房带15500租约 书包额度未用 可议价
南码头 · 临沂七村 · 1室 · 1厅,临沂七村,刘人龙,https://sh.esf.fang.com/chushou/3_427863423.htm,11402,248万, 南码头 · 临沂七村 · 1室 · 1厅
新上房源+复式精装+交通便利+环境优美+送车位+低于市场价,长兴坊,李万里,https://sh.esf.fang.com/chushou/3_426748688.htm,11403,290万, 新上房源+复式精装+交通便利+环境优美+送车位+低于市场价
(保真在售)上海徐汇豪宅典范 24管家服务 豪华 精装,徐汇天悦,陈东瑶,https://sh.esf.fang.com/chushou/3_424213323.htm,11404,1300万, (保真在售)上海徐汇豪宅典范 24管家服务 豪华 精装
文华苑(宝山) 3室2厅 130.68平,文华苑五期,张敏,https://sh.esf.fang.com/chushou/3_427810514.htm,11405,818万, 文华苑(宝山) 3室2厅 130.68平
徐汇公园道壹号二期臻庭2018年徐汇次新小区!景观好 视野佳,徐汇公园道壹号,张晓红,https://sh.esf.fang.com/chushou/3_427728349.htm,11406,2000万, 徐汇公园道壹号二期臻庭2018年徐汇次新小区!景观好 视野佳
金铭文博水景(别墅) 4室 精装修 联排大边套 大花园,金铭文博水景,徐鹏,https://sh.esf.fang.com/chushou/10_422203381.htm,11407,1530万, 金铭文博水景(别墅) 4室 精装修 联排大边套 大花园
看房有钥匙+獨jia委托+老业主二次降价急售+付款好价格可谈,寿山坊,钟静,https://sh.esf.fang.com/chushou/3_423707621.htm,11408,355万, 看房有钥匙+獨jia委托+老业主二次降价急售+付款好价格可谈
